"category_id","category_name","category_color"
"1","Almuerzos","#d63384"
"2","Bebidas","#0dcaf0"
"3","Desayunos","#fd7e14"
"4","Postres","#0d6efd"
"5","Servicios","#dc3545"
"item_id","item_name","item_category","item_uni_metric","item_count","item_create","item_status"
"54","50052","00-00050052","42","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":3,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 17:31:42","2023-02-06 17:31:47","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","606","615.696"
"55","50053","00-00050053","41","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":3,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 18:08:58","2023-02-06 18:08:58","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","606","615.696"
"56","50054","00-00050054","42","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":2,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 19:01:00","2023-02-06 19:01:10","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","404","410.464"
"57","50056","00-00050056","42","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":2,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 19:01:00","2023-02-06 19:04:55","1","INTERNO","PERSONAL","NO APLICA","NO APLICA","21.92","16","404","410.464"
"58","50055","00-00050055","42","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":3,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 19:04:27","2023-02-06 19:04:27","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","606","615.696"
"60","50057","00-00050057","42","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":3,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 19:09:07","2023-02-06 19:09:07","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","606","615.696"
"61","50058","00-00050058","38","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":2,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 19:09:22","2023-02-06 19:09:22","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","404","410.464"
"62","50059","00-00050059","42","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":3,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 19:25:51","2023-02-06 19:25:51","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","606","615.696"
"63","50060","00-00050060","42","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":2,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 19:26:26","2023-02-06 19:26:26","1","INTERNO","PERSONAL","NO APLICA","NO APLICA","21.92","16","404","410.464"
"64","50061","00-00050061","42","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":4,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 19:37:30","2023-02-06 19:37:30","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","808","820.928"
"65","50063","00-00050063","41","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":3,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 19:37:39","2023-02-06 19:39:42","1","INTERNO","PERSONAL","NO APLICA","NO APLICA","21.92","16","606","615.696"
"66","50062","00-00050062","38","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":2,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 19:38:54","2023-02-06 19:39:33","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","404","410.464"
"67","50064","00-00050064","39","181117948","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":2,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 19:45:15","2023-02-06 19:45:36","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","404","410.464"
"68","50065","00-00050065","42","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":2,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 19:45:29","2023-02-06 19:45:44","1","INTERNO","PERSONAL","NO APLICA","NO APLICA","21.92","16","404","410.464"
"69","50066","00-00050066","42","16252662","[{""product_id"":""b6715d73-8ffa-48aa-9165-c07995"",""product"":{""product_id"":""b6715d73-8ffa-48aa-9165-c07995"",""product_name"":""Trucha Al Ajillo"",""product_description"":""Trucha en salsa de Ajo y Mantequilla con 2 contornos(arroz y papas fritas)"",""product_base_price"":172.05,""product_category"":1,""product_items"":[{""item_id"":1,""item_count"":1},{""item_id"":30,""item_count"":0.25},{""item_id"":2,""item_count"":1}],""product_photo"":""images/productos/0c521094-ecdc-47f4-ae02-c3b17374424c.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":1,""product_items"":[{""item_id"":1,""item_count"":1},{""item_id"":30,""item_count"":0.25},{""item_id"":2,""item_count"":1}]}]","2023-02-06 21:05:54","2023-02-06 21:06:01","1","INTERNO","PERSONAL","NO APLICA","NO APLICA","21.92","16","172.05","174.803"
"70","50067","00-00050067","41","16252662","[{""product_id"":""b6715d73-8ffa-48aa-9165-c07995"",""product"":{""product_id"":""b6715d73-8ffa-48aa-9165-c07995"",""product_name"":""Trucha Al Ajillo"",""product_description"":""Trucha en salsa de Ajo y Mantequilla con 2 contornos(arroz y papas fritas)"",""product_base_price"":172.05,""product_category"":1,""product_items"":[{""item_id"":1,""item_count"":1},{""item_id"":30,""item_count"":0.25},{""item_id"":2,""item_count"":1}],""product_photo"":""images/productos/0c521094-ecdc-47f4-ae02-c3b17374424c.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":1,""product_items"":[{""item_id"":1,""item_count"":1},{""item_id"":30,""item_count"":0.25},{""item_id"":2,""item_count"":1}]}]","2023-02-06 21:28:49","2023-02-06 21:33:40","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","172.05","174.803"
"71","50068","00-00050068","41","16252662","[{""product_id"":""b6715d73-8ffa-48aa-9165-c07995"",""product"":{""product_id"":""b6715d73-8ffa-48aa-9165-c07995"",""product_name"":""Trucha Al Ajillo"",""product_description"":""Trucha en salsa de Ajo y Mantequilla con 2 contornos(arroz y papas fritas)"",""product_base_price"":172.05,""product_category"":1,""product_items"":[{""item_id"":1,""item_count"":1},{""item_id"":30,""item_count"":0.25},{""item_id"":2,""item_count"":1}],""product_photo"":""images/productos/0c521094-ecdc-47f4-ae02-c3b17374424c.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":2,""product_items"":[{""item_id"":1,""item_count"":1},{""item_id"":30,""item_count"":0.25},{""item_id"":2,""item_count"":1}]},{""product_id"":""ba9a500f-f284-4c8b-bcd1-bac108"",""product"":{""product_id"":""ba9a500f-f284-4c8b-bcd1-bac108"",""product_name"":""Desayuno Mixto"",""product_description"":""2 Arepas de trigo acompañadas de 1 huevo, 1 porción de Carne Mechada, 1 porción de Caraotas Negras, Queso Blanco y Nata"",""product_base_price"":15.05,""product_category"":3,""product_items"":[{""item_id"":2,""item_count"":1}],""product_photo"":""images/productos/d3c4c634-5fa5-4d3a-9218-04c43389ee5e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":1,""product_items"":[{""item_id"":2,""item_count"":1}]}]","2023-02-06 22:23:33","2023-02-06 22:29:55","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","359.15","364.896"
"72","50069","00-00050069","42","181117948","[{""product_id"":""b6715d73-8ffa-48aa-9165-c07995"",""product"":{""product_id"":""b6715d73-8ffa-48aa-9165-c07995"",""product_name"":""Trucha Al Ajillo"",""product_description"":""Trucha en salsa de Ajo y Mantequilla con 2 contornos(arroz y papas fritas)"",""product_base_price"":172.05,""product_category"":1,""product_items"":[{""item_id"":1,""item_count"":1},{""item_id"":30,""item_count"":0.25},{""item_id"":2,""item_count"":1}],""product_photo"":""images/productos/0c521094-ecdc-47f4-ae02-c3b17374424c.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":1,""product_items"":[{""item_id"":1,""item_count"":1},{""item_id"":30,""item_count"":0.25},{""item_id"":2,""item_count"":1}]}]","2023-02-06 22:58:53","2023-02-06 22:59:13","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","172.05","174.803"
"73","50070","00-00050070","42","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":3,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 23:15:21","2023-02-06 23:25:20","1","INTERNO","PERSONAL","NO APLICA","NO APLICA","21.92","16","606","615.696"
"74","50072","00-00050072","43","181117948","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":1,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 23:24:53","2023-02-06 23:26:11","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","202","205.232"
"75","50071","00-00050071","38","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":1,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 23:25:10","2023-02-06 23:25:29","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.92","16","202","205.232"
"76","50073","00-00050073","38","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":3,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 23:33:53","2023-02-06 23:33:53","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.93","16","606","615.696"
"77","50074","00-00050074","42","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":10,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 23:38:13","2023-02-06 23:38:13","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.93","16","2020","2052.32"
"78","50075","00-00050075","40","181117948","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.5}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":8,""product_items"":[{""item_id"":30,""item_count"":0.5}]}]","2023-02-06 23:38:50","2023-02-06 23:38:50","1","INTERNO","PERSONAL","NO APLICA","NO APLICA","21.93","16","1616","1641.86"
"79","50076","00-00050076","38","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.49}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":1,""product_items"":[{""item_id"":30,""item_count"":0.49}]}]","2023-02-07 00:04:57","2023-02-07 00:04:57","1","NO CI NO RIF","CLIENTE GENERICO","NO APLICA","NO APLICA","21.93","16","202","205.232"
"80","50077","00-00050077","39","16252662","[{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product"":{""product_id"":""bf9c97b9-e203-421a-aae3-13496d"",""product_name"":""Papas Fritas"",""product_description"":""Servicio de papas fritas de aproximadamente 500 gramos"",""product_base_price"":202,""product_category"":5,""product_items"":[{""item_id"":30,""item_count"":0.49}],""product_photo"":""images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg"",""product_photo_thumb"":"""",""product_status"":1},""product_count"":1,""product_items"":[{""item_id"":30,""item_count"":0.49}]}]","2023-02-07 00:05:51","2023-02-07 00:05:51","1","INTERNO","PERSONAL","NO APLICA","NO APLICA","21.93","16","202","205.232"
"personal_document","personal_alias","personal_name","personal_role","personal_photo","personal_photo_thumb","personal_status","personal_user","personal_password"
"123","Any","Anisirkairin Gonzalez","3","images/personal/c4d7a72d-32c4-4f1d-96f2-818068b7ad19.jpg",,"1",,
"16252662","Malojillo","Héctor Pimentel","5","images/personal/59a8e2d2-1b31-4720-b0cb-6f6005d84ff4.jpg",,"1",,
"18111794","Ashly","Ashly Parra","1","images/personal/9bc9fb66-c25b-44c2-9f74-28378baf1911.jpg",,"1",,
"181117942","José","José Pimentel","2","images/personal/d2a9bf1d-5c32-42f9-823a-dea2f11f9094.jpg",,"1",,
"181117948","Rico","Santiago Pimentel","5","images/personal/c2c490c4-3c1e-46eb-9ef1-1ad4a7b2002c.jpg",,"1",,
"22665281","El Gordo","José Rodriguez","4","images/personal/35da2f3f-a9d1-44ff-8fdc-c129dbcdeece.jpg",,"1","mesero","1234"
"226652814","Angel","Angel Lozano","6","images/personal/a5f4c9a7-9a34-4d57-a014-f8bc008f9368.jpg",,"1",,
"product_id","product_name","product_description","product_base_price","product_category","product_items","product_photo","product_photo_thumb","product_status"
"3acaa2c1-0cc9-4951-aed9-e80346","Chocolate","Chocolate 100ml","18","2","[{""item_id"":13,""item_count"":0.02},{""item_id"":4,""item_count"":0.13},{""item_id"":11,""item_count"":0.01}]","images/productos/e0e741e5-a236-4ef2-9f88-2738fa80f13d.jpg",,"1"
"3cd42bd9-24ea-45a5-9de1-7ec6d6","Pollo Frito","Ración de pollo de aprox. 300grams, empanizado acompañado de papas fritas","241.31","1","[{""item_id"":62,""item_count"":0.33},{""item_id"":30,""item_count"":0.16}]","images/productos/f1614ed0-54c3-4f6a-a34f-47115f3353b4.jpg",,"1"
"697b09dc-6b5e-4999-8edb-fbb9e1","Solomo a la Brasa","Bisteck de solomo acompanado de dos servicios (Arroz , Ensalada)","250","1","[{""item_id"":65,""item_count"":1},{""item_id"":8,""item_count"":0.05},{""item_id"":34,""item_count"":0.1},{""item_id"":35,""item_count"":0.1},{""item_id"":16,""item_count"":0.01}]","images/productos/3b0c6d69-6cc5-4a72-be6b-c7071e75458e.jpg",,"1"
"a19f3dd8-1188-4a54-92ef-75662b","Café","Café 100ml","7.15","2","[{""item_id"":14,""item_count"":0.01},{""item_id"":11,""item_count"":0.02},{""item_id"":49,""item_count"":1}]","images/productos/cd5b00ad-6e9f-4522-aeb3-32b7f94da31a.jpg",,"1"
"b6715d73-8ffa-48aa-9165-c07995","Trucha Al Ajillo","Trucha en salsa de Ajo y Mantequilla con 2 contornos(arroz y papas fritas)","172.05","1","[{""item_id"":1,""item_count"":1},{""item_id"":30,""item_count"":0.25},{""item_id"":2,""item_count"":1}]","images/productos/0c521094-ecdc-47f4-ae02-c3b17374424c.jpg",,"1"
"ba9a500f-f284-4c8b-bcd1-bac108","Desayuno Mixto","2 Arepas de trigo acompañadas de 1 huevo, 1 porción de Carne Mechada, 1 porción de Caraotas Negras, Queso Blanco y Nata","15.05","3","[{""item_id"":2,""item_count"":1}]","images/productos/d3c4c634-5fa5-4d3a-9218-04c43389ee5e.jpg",,"1"
"bd70f753-5a95-4b0c-8c35-c5be48","Trucha a la Meniere","Trucha preparada en salsa de Mantequilla y Perejil con 2 contornos(arroz y papas fritas)","172","1","[{""item_id"":1,""item_count"":1},{""item_id"":8,""item_count"":0.03},{""item_id"":3,""item_count"":0.01},{""item_id"":29,""item_count"":0.01},{""item_id"":30,""item_count"":0.25}]","images/productos/50c682b4-4a88-46c2-800f-f7a1385c6fe9.jpg",,"1"
"bf9c97b9-e203-421a-aae3-13496d","Papas Fritas","Servicio de papas fritas de aproximadamente 500 gramos","202","5","[{""item_id"":30,""item_count"":0.49}]","images/productos/64b84a4a-f2b9-4071-9680-e393bc61845e.jpg",,"1"
"bfc4b323-c303-4bee-b82b-8a44a9","Tajadas","Servicio de Tajadas de aproximadamente 500gramos acompañada de queso rayado","340","5","[{""item_id"":31,""item_count"":0.5},{""item_id"":2,""item_count"":1},{""item_id"":47,""item_count"":1}]","images/productos/4f90765d-a749-40a9-9b24-4da1946f6f95.jpg",,"1"
"ef5288e9-2446-4759-9285-7555d1","Pizca Andina","Sopa en base de leche típica del Estado Mérida.","7.01","3","[{""item_id"":4,""item_count"":0.1},{""item_id"":30,""item_count"":0.04}]","images/productos/0fbb9c3b-9dee-4679-b48f-9e51a286e678.jpg",,"1"
"role_id","role_name","role_color","role_seller"
"1","Bartender","#d63384","0"
"2","Cocinero","#0dcaf0","0"
"3","Jardinero","#dc3545","0"
"4","Limpieza","#0d6efd","0"
"5","Mesonero","#fd7e14","1"
"6","Variado","#ffc107","0"
"id","price_dollar","percent_iva","count_items_inventary","num_control","facturation_initial"
"1","21.93","16","25","00-","50000"
"table_id","table_name","table_status","table_active"
"38","Mesa 01","1","0"
"39","Mesa 02","1","0"
"40","Mesa 03","1","0"
"41","Mesa 04","1","0"
"42","Presidencial","1","0"
"43","Bajada 01","1","0"
"user_id","user_psw","user_name","user_photo"
"admin","81dc9bdb52d04dc20036dbd8313ed055","Administrador","./user_photo.png"
